,S_0,S_1,E_0,E_1,Ia_0,Ia_1,Is_0,Is_1,H_0,H_1,U_0,U_1,R_0,R_1,D_0,D_1,Nw_0,Nw_1
22,0.9983831635808208,0.9992893811012036,0.0004308108495499043,0.00014148810746367348,0.0002455400356187145,2.0555549920264367e-05,6.888326595828869e-05,9.44974829016975e-05,3.2811705579127016e-06,2.6031019531007483e-05,6.742486616825643e-07,1.3194964135024087e-05,0.0008672454766745765,0.00040815628835094383,4.013721577826805e-07,6.695486493325338e-06,0.00025622162886182427,0.0003698740897565708
23,0.9982453987353266,0.9992456430336134,0.00045755148418329014,0.00014893046324030918,0.0002617489998247551,2.157920218234013e-05,7.345434650079857e-05,9.950558468428665e-05,3.5494836274766073e-06,2.7906622496715446e-05,7.338041899810437e-07,1.4230413858248808e-05,0.00095711436339164,0.0004346878127230492,4.4878295514674163e-07,7.516867201263816e-06,0.00027858137939171257,0.0003991279017473849
24,0.9980995378986536,0.9991996033468525,0.00048554633500580023,0.0001567648438173058,0.0002786869105787583,2.267123057931018e-05,7.823450998685752e-05,0.00010476895057709219,3.832014053370596e-06,2.9854908236128072e-05,7.967952977492176e-07,1.53097510501865e-05,0.0010528654496486942,0.00046262846559919665,5.000867748384374e-07,8.3985032877889e-06,0.0003023190310187003,0.00042992081882505103
25,0.9979451918718847,0.9991511420741176,0.0005148651104037055,0.00016501159329956606,0.0002963961219788437,2.3831332376601908e-05,8.323479817909665e-05,0.00011030260362752611,4.129295666252099e-06,3.188097448981661e-05,8.633510369190911e-07,1.643540920613396e-05,0.0011547639594925582,0.0004920531852883523,5.554913574993964e-07,9.34282759406219e-06,0.00032749892762336973,0.000462333135425361
26,0.9977819436679124,0.999100131062795,0.0005455812019925085,0.00017369209878186802,0.00031492160021757574,2.506052913309276e-05,8.84672525105987e-05,0.00011612226270225319,4.4419199317746525e-06,3.399022614076797e-05,9.336116130682152e-07,1.761002569217151e-05,0.0012630955303929913,0.0005230413123212626,6.152154287110757e-07,1.0352482433157488e-05,0.000354190267711431,0.0004964509029920579
27,0.9976093595693946,0.9990464371893439,0.0005777703985625642,0.0001828285042282236,0.00033430982662390146,2.6360537818240235e-05,9.394448868667849e-05,0.00012224400840268854,4.770512866052123e-06,3.6188253199654534e-05,1.007723916994052e-06,1.8836360094579806e-05,0.0013781579956401156,0.0005556749115167696,6.794843087804706e-07,1.1430235395527666e-05,0.0003824651363989077,0.0005323635694384539
28,0.9974269896822661,0.9989899224522355,0.0006115108924310538,0.0001924437747347246,0.00035460890205431765,2.773331709018412e-05,9.967961872756273e-05,0.0001286844062371701,5.1157334707688845e-06,3.848080498839649e-05,1.0858415397703496e-06,2.01172790454182e-05,0.0015002607995509398,0.0005900389894622518,7.485299591324225e-07,1.2578976205939771e-05,0.00041239839265836526,0.0005701638524439464
29,0.9972343474641939,0.9989304378588864,0.0006468863443361761,0.00020256268346753554,0.00037587037053486044,2.9181767758479263e-05,0.00010568691285428219,0.000135460970813525,5.478315656088626e-06,4.08740129583691e-05,1.1681330424342065e-06,2.1455902191060215e-05,0.0016297398602050882,0.0006262249343209868,8.225991768264816e-07,1.3801869603320873e-05,0.00044407117493597097,0.000609951871039098
30,0.9970309277435092,0.9988678286892322,0.0006839841550520577,0.0002132112872058484,0.00039814702818376317,3.0708701179215945e-05,0.00011198098388442255,0.00014259166395015908,5.859029133111037e-06,4.337420322467755e-05,1.254774965356963e-06,2.285546564431165e-05,0.001766944338350638,0.0006643277744696292,9.019469210928119e-07,1.5102215093564039e-05,0.0004775676203123615,0.000651831325946669
31,0.9968161952617324,0.9988019311863428,0.0007228963079613705,0.00022441716248043154,0.00042149444945492853,3.2317646987549624e-05,0.00011857737157187529,0.0001500952232172517,6.258704888784934e-06,4.598801565639392e-05,1.3459561745684086e-06,2.431941205336201e-05,0.0019122451078247686,0.0007044478157918153,9.868403909257928e-07,1.6483537470087934e-05,0.0005129770022938019,0.0006959119765737403
32,0.9965895854854032,0.9987325727339156,0.0007637195074134562,0.00023620943306406077,0.0004459707748129876,3.4012628617171296e-05,0.00012549243250686683,0.0001579911853087121,6.6782314417416145e-06,4.872239983300795e-05,1.4418776622720396e-06,2.5851379343932453e-05,0.002066034131526747,0.0007466906610478498,1.0775592323486923e-06,1.7949578869232764e-05,0.0005503935394487564,0.0007423094757968924
33,0.99635050842358,0.998659572823114,0.0008065552946243092,0.0002486187559165319,0.00047163599246272586,3.579752056920936e-05,0.00013274299398910544,0.00016629991168667574,7.118541334977755e-06,5.1584587497002435e-05,1.542751340857115e-06,2.74551591121032e-05,0.0022287216072096445,0.0007911669769407935,1.1743954580955582e-06,1.9504265163208958e-05,0.0005899156032398821,0.0007911446020337415
34,0.9960983389141763,0.9985827403559958,0.0008515107091212586,0.0002616776132913532,0.00049855326492586,3.7676945438070636e-05,0.00014034692783380928,0.00017504267402967236,7.580638174024926e-06,5.4582177910817514e-05,1.6488035907784753e-06,2.9134782227936693e-05,0.0024007430866387924,0.0008379936663414235,1.2776555388135475e-06,2.1151784764399377e-05,0.0006316475410979878,0.0008425451972055838
35,0.9958324204137231,0.9985018746274317,0.0008986975492558786,0.0002754199300671479,0.0005267887968918302,3.965562292711845e-05,0.00014832292590909017,0.00018424200327616942,8.065583957765395e-06,5.7723087177808974e-05,1.760274153692848e-06,3.089447254262972e-05,0.002582556795602583,0.0008872936937063405,1.3876605056585491e-06,2.2896562870594364e-05,0.0006756990621111931,0.000896645683751218
36,0.9955520661515574,0.9984167655990562,0.0009482319747399533,0.00028988086106438116,0.0005564119328678393,4.173806388910123e-05,0.00015669043156244362,0.0001939219327397857,8.57449446134665e-06,6.101552659029844e-05,1.8774158945855791e-06,3.273862817617046e-05,0.0027746428526058153,0.0009391961330767547,1.5047463101624027e-06,2.4743255406828875e-05,0.000722185084624053,0.0009535870152458137
37,0.9952565569163361,0.9983271933885144,0.001000235418071101,0.00030509728745717606,0.0005874948534092524,4.392925139126132e-05,0.00016546977201796197,0.00020410740959643742,9.108548530386808e-06,6.446805095176476e-05,2.00049516111487e-06,3.467186154239462e-05,0.0029775047335863043,0.0009938359915700069,1.6292628875356968e-06,2.669675897610865e-05,0.0007712259984664935,0.0010135166879601501
38,0.9949451324112919,0.9982329252787541,0.001054834007727809,0.00032110773843379686,0.0006201148620725091,4.6234771257959026e-05,0.0001746827093065643,0.00021482507239011862,9.668994134403389e-06,6.808967622700722e-05,2.129794966126434e-06,3.669905279947118e-05,0.003191675640005213,0.0010513561242406512,1.7615804951679076e-06,2.8762285896413812e-05,0.0008229495221299125,0.00107659121446765
39,0.9946169944116433,0.9981337167787955,0.0011121586477799055,0.00033795235589797795,0.0006543536601809972,4.866068424813046e-05,0.00018435224011678557,0.0002261030645183579,1.0257145197536918e-05,7.188983431964674e-05,2.265613881642296e-06,3.882532706826725e-05,0.0034177161934852798,0.001111906617211297,1.902087714302055e-06,3.094533794036516e-05,0.0008774900508469311,0.0011429752971300095
40,0.9942713637474091,0.9980293295489421,0.0011723374740651188,0.00035567016436113385,0.0006902909970718499,5.1212816384327955e-05,0.00019450080033121443,0.00023796900318447112,1.0874285558309313e-05,7.587771446665617e-05,2.4082429347982716e-06,4.105567869508716e-05,0.003656173289252335,0.001175633800953349,2.0511633770074628e-06,3.325127301249332e-05,0.0009349786998123103,0.001212829581066443
41,0.9939072034338643,0.9979194441578615,0.0012355381249011198,0.0003743143529524971,0.0007280313685767938,5.3899416284233017e-05,0.00020515790378552637,0.0002504584472227764,1.1522145157999238e-05,8.006549317162282e-05,2.558078544066917e-06,4.339680433410249e-05,0.003907779634446454,0.0012427339426708947,2.209310723503225e-06,3.568738550201467e-05,0.000995590551277424,0.001286368653592179
42,0.9935237326243899,0.9978038214463363,0.001301889830423503,0.0003939245474031487,0.0007676540841174735,5.6726265191742574e-05,0.000216345884703295,0.0002635986922251158,1.2202007772730845e-05,8.446242142121144e-05,2.7154121454217773e-06,4.585371912337162e-05,0.004173083246562912,0.001313353866017536,2.3769098845200858e-06,3.825904228123126e-05,0.0010594568377175616,0.0013637533357740699
43,0.9931199489223227,0.9976821528636697,0.0013715580792160232,0.0004145529588216222,0.0008092577400622232,5.9700950530136874e-05,0.00022809268620014843,0.0002774235585405994,1.2915548572887097e-05,8.90802938361367e-05,2.880626148524619e-06,4.8432894250885737e-05,0.004452791951106225,0.0013876832174570528,2.554446371061493e-06,4.0973262893532236e-05,0.0011267461084584018,0.0014451902335648906
