deaths_mean,deaths_lb,deaths_ub
11603.981452983513,4058.37532554437,17274.758095256417
12045.919994099506,4298.289763744771,17900.723756062016
12491.022785247467,4563.508796555744,18526.534051802435
12938.508031674388,4876.503637561684,19148.775312234997
13387.590303178802,5208.241189129736,19767.04918081312
13837.485780489367,5552.222785334878,20380.21122409459
14287.417341333503,5907.735916572245,20993.708466377895
14736.619398704372,6217.539585676475,21606.18229391466
15184.342473982482,6522.038761461614,22205.989403919128
15629.857435942135,6833.252075856997,22791.295678236434
16072.459379288826,7150.534259695942,23365.635628232118
16511.471122549978,7473.211385650431,23927.976091371194
16946.246279432653,7800.58726563999,24477.364917945124
17376.17192011766,8131.949865517134,25012.934899663494
17800.67079746645,8466.577680167004,25534.730328972906
18219.20315284007,8802.014211826496,26044.153650510147
18631.2681138041,9137.911161134572,26538.36506274168
19036.404689329673,9474.854195031261,27016.88235311341
19434.192364136066,9812.152024545443,27479.309784901165
19824.25135360929,10199.826084998826,27927.903726347617
20206.24250971692,10596.618290202667,28383.456412067055
20579.86692337479,10991.906840775639,28823.95274390248
20944.86524196884,11346.753274423994,29249.28783973912
21301.016758998245,11735.806973490082,29659.419773150195
21648.138252877277,12114.715225182055,30054.485692086935
21986.082661712117,12489.441029448688,30436.844340156193
22314.737583229125,12858.134458150289,30804.334901463306
22634.023674031214,13221.754216646857,31157.119364360566
22943.89287524972,13557.667291876165,31505.46085354271
23244.326651498213,13860.451200351523,31819.649133018895
23535.334097678606,14154.299029631013,32119.37340458169
23816.950069252027,14402.636844238135,32404.96318784811
24089.233257603915,14634.590759588309,32676.77439743674
24352.2642890481,14859.589025317491,32945.66264464259
24606.143842751546,15121.037522327151,33191.02484899305
24850.99080668877,15388.14127416932,33437.601730810944
25086.940451451243,15615.621553626497,33680.11182701842
25314.14271800786,15819.126197368056,33915.203479629236
25532.760484776056,16016.531212184611,34141.1542945699
25742.968010942794,16207.845184467995,34356.555561164714
25944.94935002163,16409.857076846205,34561.77413159922
26138.896901999073,16648.022380736293,34757.17696934065
26325.01007131244,16878.454891855297,34943.129585881325
26503.493934270762,17101.208365827442,35119.99452922962
26674.558070292867,17281.849464902476,35288.13019541226
26838.4153991053,17442.870774018324,35443.46705713342
26995.281173345153,17598.102054623247,35576.83062708433
27145.372043338226,17747.64761614528,35703.67054090673
27288.90513329119,17891.619383585363,35842.16640830794
27426.097305055344,18040.219582910686,35976.15207608065
27557.16435333992,18198.04182997023,36107.06751518215
27682.320449503073,18349.664540047183,36247.101230149456
27801.777468493117,18495.24255427101,36371.650135698765
27915.74457328034,18632.88438377614,36480.54995288761
28024.427666424213,18764.219999580913,36583.848901153295
28128.029048035754,18890.10544145263,36681.80752515899
28226.74702965041,19010.704090459523,36770.5134719101
28320.775654147164,19119.44476258053,36865.45562359253
28410.304455831953,19199.21111214834,36958.5607516162
28495.518263087855,19275.528060766555,37032.191256567065
28576.596999195033,19348.516373015143,37085.56580936235
28653.715581357756,19418.295178686407,37143.514178292506
28727.0437849101,19484.982122762347,37200.58103656795
28796.74622246421,19548.69194305946,37251.51789585218
28862.98228124779,19609.53700070509,37282.73876658006
28925.906095850456,19667.627377591278,37326.00321795711
28985.666575247862,19723.0704371699,37395.120333024206
29042.40742085122,19775.970961174142,37460.7489002049
29096.267169359617,19826.430993934668,37523.275315870414
29147.37924523968,19877.120003360968,37583.65921649958
29195.872038246453,19926.605385621144,37640.97201994454
29241.868988009654,19973.45535274791,37695.35857184695
29285.488682818275,20017.588913166015,37738.807896304024
29326.844939414907,20063.90057074078,37775.127320434316
29366.046951728626,20108.80145292401,37809.44499258429
29403.199385572298,20151.543738768814,37841.86708229222
29438.402492535228,20192.221344808688,37872.494492445505
29471.752218079033,20230.925328856018,37901.42304156304
29503.340381896494,20267.74295243157,37928.74379755241
29533.2547379403,20302.758963301254,37954.543113939755
29561.579144943185,20336.054600053987,37978.90303426374
29588.39370787125,20367.708047486965,38001.90147336994
29613.77488557981,20397.79435067003,38023.61221972787
29637.7956232377,20426.386263277353,38044.105325844444
29660.525474901486,20453.552882817094,38063.447218272384
29682.030769744128,20479.360801186755,38081.70081185506
29702.374678043845,20503.873867517937,38098.92571477803
29721.61736043573,20527.153196007297,38115.17840765673
29739.816129097395,20549.25749960114,38130.51244120412
29757.02546593624,20570.24307104543,38144.97843422726
29773.29723313428,20590.163803828873,38158.62440002384
29788.680747978175,20609.070983786885,38171.49575607116
29803.222879234138,20627.013664998467,38183.63545870601
29816.96818904639,20644.03861526132,38195.08445397954
29829.959018869908,20660.190985701374,38205.88104744609
29842.235547563567,20675.513735014058,38216.06165246063
29853.835958881857,20690.0476282383,38225.66074794092
29864.7964723761,20703.831346991756,38234.710946095365
29875.15146909275,20716.902359201104,38241.70781787569
29884.93354989288,20729.29630742683,38244.93570586498
29894.17366005093,20741.0470064927,38247.902327078715
29902.90114134297,20752.186720021215,38250.62679799041
29911.143793643903,20762.74622818367,38253.21925423652
29918.927981971345,20772.754806825214,38255.931638564114
29926.278683945253,20782.240296389962,38258.43338811444
29933.219580923924,20791.229314603377,38260.73967469398
29939.773082441243,20799.74715030794,38262.864569571015
29945.96040413031,20807.817774428688,38264.820965615865
29951.801670815606,20815.464133380017,38266.62120597354
29957.31590380039,20822.707931972443,38268.27664440333
29962.5211363677,20829.569869942305,38269.797940253
29967.43440244166,20836.069580522206,38271.194786364416
29972.0718404866,20842.225773984585,38272.476453364005
29976.448726251438,20848.056235452426,38273.651423309
29980.579476963743,20853.577770673233,38274.72767505465
29984.47774835455,20858.806379514477,38275.71273963433
29988.15652628515,20863.757554666292,38276.613506036054
29991.627939346097,20868.445284672336,38277.436244524724
29994.903603322527,20872.8833277704,38278.18716492661
29997.99444775075,20877.08565896397,38278.871660100005
30000.91073444953,20881.063022928618,38279.4947384991
30003.66224095104,20884.828133843046,38280.06121085836
30006.25820452336,20888.392328417223,38280.575464173664
