deaths_mean,deaths_lb,deaths_ub
3822.27942160197,1638.410950324891,5404.93265075081
4019.9177557493404,1713.7808203164013,5694.078273673216
4225.6016825004,1793.2754599376567,5994.988536816587
4439.446916972181,1877.1771137212595,6307.780429953085
4661.550710286112,1965.7817522355335,6632.536658700843
4891.9901941114185,2059.397897811634,6969.302968382739
5130.820849606222,2158.34536522526,7318.085645400162
5378.074987733445,2262.9499486909217,7678.849166063477
5633.760373419088,2366.2306093837487,8051.5141610974
5897.858930510049,2475.2552250854073,8435.955474266677
6170.325621189163,2590.354726048624,8832.000842635796
6451.087483133142,2711.8611000467513,9239.429538069682
6740.042828028089,2840.1041318953025,9657.971552114452
7037.060648771746,2975.4079869327925,10087.307260316822
7341.980238293417,3118.0874736694504,10527.067453658265
7654.611009264298,3268.4443175966962,10976.83360693675
7974.732597145022,3426.7632885864914,11436.138732319341
8302.09515355234,3593.3082442633113,11904.468826068158
8636.4199136103,3768.318280074409,12381.265078440865
8977.399987530032,3952.0040227321224,12865.925540607393
9324.701387826004,4144.544066028721,13357.807999091134
9677.96430620939,4346.081611582971,13856.232960917052
10036.804636093373,4556.721660162992,14360.487366010762
10400.815629275054,4776.528450464386,14869.828138522405
10769.569762610623,5005.523109641859,15383.486384644462
11142.620849739707,5243.6821514710755,15900.671714617842
11519.506211698108,5490.936175243036,16420.5769096035
11899.748991243732,5747.1695682252175,16942.493792807996
12282.860628153367,6012.220076289047,17465.564861449107
12668.343320172913,6285.879339798407,17988.882744876337
13055.692582120619,6567.893899369693,18511.619459798214
13444.399815809906,6857.966597431521,19032.95396593635
13833.954855490043,7155.758660592528,19552.07672205715
14223.848531082911,7460.89192048234,20068.19421395243
14613.575079017224,7772.951577696862,20580.533271284636
15002.634630543494,8091.489229954228,21088.344908426672
15390.535414313892,8416.026597309792,21590.90805642511
15776.795972136772,8746.058928921659,22087.5328154379
16160.947171171929,9081.058649915854,22577.563543350738
16542.5341184392,9420.479516010773,23060.381532993502
16921.117926829647,9763.760336872167,23535.407201017628
17296.27719351316,10110.329194701566,24002.10194969492
17667.609448559477,10459.607195358803,24459.96961694156
18034.732354560856,10811.012281146284,24908.55761140173
18397.284700764587,11163.963098511413,25347.457524958452
18754.927275815127,11517.88198914431,25776.305747680635
19107.34350325419,11872.199242908304,26186.57219020656
19454.239961829222,12226.355301264215,26582.66592851921
19795.346705071857,12579.80410767718,26967.16041934966
20130.417391375682,12932.01549965111,27340.325922391377
20459.22933128002,13282.477611850369,27702.34459429063
20781.583336033873,13630.698994104345,28052.422791539
21097.30342555517,13976.210199296156,28390.50454936097
21406.236486932226,14318.56534266804,28716.572957254444
21708.251788452188,14645.777354716703,29030.64804308255
22003.240328791784,14966.644676115731,29332.784832135647
22291.114196018716,15277.318547162313,29623.070990923123
22571.805775458077,15562.67573391135,29901.624547504165
22845.266962625556,15843.6031516531,30168.591610595577
23111.468280656973,16119.873388058379,30424.143953331164
23370.397940749765,16407.070612951742,30668.47671221893
23622.06091800176,16717.118467254033,30901.80597744005
23866.47795497461,17020.975993174226,31124.36650712911
24103.68459274419,17317.769039876493,31336.409528145574
24333.730156963546,17605.181919606664,31538.200493427365
24556.676752021736,17859.663961334587,31730.01695152256
24772.598303299146,18108.243754560386,31912.14660381175
24981.579584693853,18350.845065186273,32084.885504555332
25183.715248451706,18587.40979515878,32248.535951941172
25379.108870972817,18814.94567675842,32403.40501525664
25567.871979451986,19032.011224757465,32549.802657199034
25750.12339117533,19243.075271195026,32688.040754732872
25925.98811828571,19447.73509569114,32818.43118659714
26095.596774170073,19646.034265589282,32941.285072334125
26259.084666231396,19838.437300625832,33067.00629864744
26416.591154514375,20024.994183215458,33211.60930007977
26568.25886655494,20205.764725135567,33349.63354890098
26714.23309389726,20380.817687535986,33481.31663171088
26854.66110848356,20550.230126897033,33606.89189190733
26989.691766372478,20714.086714013793,33726.58988755387
27119.474795595608,20872.47859096488,33840.6369073618
27244.160404081205,21019.825545483793,33949.25497856503
27363.898784875426,21157.687880066456,34052.66144352908
27478.839689271852,21290.741707945737,34151.06875018291
27589.132097358306,21419.091470638657,34244.68416424662
27694.92375904375,21542.844431158977,34333.70915601091
27796.36100599547,21662.110209399667,34418.33986445989
27893.58839408998,21777.00010904183,34498.766727469854
27986.74852162159,21887.626953818206,34575.17390454801
28075.981665876916,21994.104092626127,34647.740048575055
28161.425749058697,22096.545831872365,34716.637520840064
28243.216015604252,22195.066238622872,34782.03323968179
28321.484983146056,22289.779514996146,34844.087940453996
28396.362297146654,22380.7992652073,34902.95679006162
28467.97458068807,22468.23838661335,34958.78883390898
28536.445404351223,22552.208921784397,35011.727729959035
28601.895216091205,22632.8215782307,35061.91136670819
28664.441157019115,22710.18564818274,35109.47207591009
28724.19725663218,22784.4089384255,35154.53701079923
28781.274231495634,22855.597313245144,35197.227954859016
28835.77951411991,22923.85504701465,35237.66156266214
28887.817303962212,22989.17171371924,35275.94951675133
28937.48849243189,23051.66947517557,35312.19879000625
28984.890758133188,23111.54548046753,35346.511445751574
29030.118608353776,23168.895588311334,35378.98521872139
29073.263274171783,23223.812536517107,35409.713159635176
29114.41292901529,23276.387067421958,35438.7843135907
29153.65265007434,23326.70749359247,35466.28349551167
29191.064426909197,23374.8596959923,35491.590503909894
29226.727365398467,23420.927195487697,35515.329132796025
29260.717580668468,23464.991068238884,35537.747276521855
29293.10836987503,23507.12997662524,35558.91555347143
29323.970180513516,23547.41998326841,35578.8995718143
29353.37087452699,23585.93514115325,35597.76282337538
29381.37561252582,23622.74701894172,35615.56527638693
29408.046962336706,23657.924733788484,35632.08774372795
29433.44503327246,23691.535122700778,35641.84860478317
29457.627491231025,23723.64258694071,35650.91973908561
29480.64966100577,23754.309477171202,35659.34502283934
29502.5645541637,23783.595963838845,35667.165616305545
29523.423035803862,23811.560015282314,35674.42047284992
29543.273813041076,23838.257474163966,35681.14600857918
29562.16351029116,23863.742197905573,35687.37669273552
29580.13677151957,23888.065931283672,35693.14494790017
29597.236370852006,23911.278592091152,35698.48109081415
29613.503199515682,23933.42812441083,35703.413693904964
29628.976390141816,23954.56070392362,35707.96959961178
29643.693350878788,23974.720658971346,35712.174050686044
29657.689851302253,23993.950640311472,35716.05003299611
29671.00000612882,24012.291395861164,35719.62157155975
