date,UF,city,ibgeID,newCases,TOTAL,totalCasesPred
2020-03-17,PR,Curitiba/PR,4106902,0.0,7.0,4.440579323032183
2020-03-18,PR,Curitiba/PR,4106902,0.0,7.0,5.969962085599621
2020-03-19,PR,Curitiba/PR,4106902,9.0,16.0,8.039625558300768
2020-03-20,PR,Curitiba/PR,4106902,10.0,26.0,10.816269273554727
2020-03-21,PR,Curitiba/PR,4106902,5.0,31.0,14.566108711693133
2020-03-22,PR,Curitiba/PR,4106902,0.0,31.0,19.585492699318138
2020-03-23,PR,Curitiba/PR,4106902,3.0,34.0,26.343268012257603
2020-03-24,PR,Curitiba/PR,4106902,6.0,40.0,35.444968429220175
2020-03-25,PR,Curitiba/PR,4106902,20.0,60.0,47.67843736014719
2020-03-26,PR,Curitiba/PR,4106902,6.0,66.0,64.13865931163095
2020-03-27,PR,Curitiba/PR,4106902,5.0,71.0,86.28048205210145
2020-03-28,PR,Curitiba/PR,4106902,,,116.04469713107866
2020-03-29,PR,Curitiba/PR,4106902,,,156.07815802989285
2020-03-30,PR,Curitiba/PR,4106902,,,209.92083725405368
2020-03-31,PR,Curitiba/PR,4106902,,,282.3204717225342
2020-04-01,PR,Curitiba/PR,4106902,,,379.6925505583618
2020-04-02,PR,Curitiba/PR,4106902,,,510.572910292015
2020-04-03,PR,Curitiba/PR,4106902,,,686.51830203361
2020-04-04,PR,Curitiba/PR,4106902,,,923.0695570415394
2020-04-05,PR,Curitiba/PR,4106902,,,1241.0217488536143
2020-03-12,PR,Cianorte/PR,4105508,1.0,1.0,1.0
2020-03-13,PR,Cianorte/PR,4105508,0.0,1.0,1.143035593939434
2020-03-14,PR,Cianorte/PR,4105508,0.0,1.0,1.3062608855946187
2020-03-15,PR,Cianorte/PR,4105508,0.0,1.0,1.493374230119261
2020-03-16,PR,Cianorte/PR,4105508,0.0,1.0,1.7065511190249099
2020-03-17,PR,Cianorte/PR,4105508,1.0,2.0,1.9502511210207816
2020-03-18,PR,Cianorte/PR,4105508,0.0,2.0,2.22902208634415
2020-03-19,PR,Cianorte/PR,4105508,0.0,2.0,2.547553028129218
2020-03-20,PR,Cianorte/PR,4105508,0.0,2.0,2.911734691196094
2020-03-21,PR,Cianorte/PR,4105508,0.0,2.0,3.3280537359651574
2020-03-22,PR,Cianorte/PR,4105508,2.0,4.0,3.803451863885549
2020-03-23,PR,Cianorte/PR,4105508,2.0,6.0,4.346787691228973
2020-03-24,PR,Cianorte/PR,4105508,0.0,6.0,4.967455338951333
2020-03-25,PR,Cianorte/PR,4105508,0.0,6.0,5.676706170277196
2020-03-26,PR,Cianorte/PR,4105508,0.0,6.0,6.4872858827310385
2020-03-27,PR,Cianorte/PR,4105508,1.0,7.0,7.4136449822454376
2020-03-28,PR,Cianorte/PR,4105508,,,8.472301624311637
2020-03-29,PR,Cianorte/PR,4105508,,,9.682158328553943
2020-03-30,PR,Cianorte/PR,4105508,,,11.064421768641505
2020-03-31,PR,Cianorte/PR,4105508,,,12.644061509233763
2020-04-01,PR,Cianorte/PR,4105508,,,14.448735922668378
2020-04-02,PR,Cianorte/PR,4105508,,,16.510972036668115
2020-04-03,PR,Cianorte/PR,4105508,,,18.866930074113146
2020-04-04,PR,Cianorte/PR,4105508,,,21.558792634683606
2020-04-05,PR,Cianorte/PR,4105508,,,24.63396941200664
2020-03-12,SC,Florianópolis/SC,4205407,2.0,2.0,0.9999999999999999
2020-03-13,SC,Florianópolis/SC,4205407,0.0,2.0,1.2485638729720439
2020-03-14,SC,Florianópolis/SC,4205407,0.0,2.0,1.5586745649380895
2020-03-15,SC,Florianópolis/SC,4205407,0.0,2.0,1.9453971684062012
2020-03-16,SC,Florianópolis/SC,4205407,1.0,3.0,2.426544683169604
2020-03-17,SC,Florianópolis/SC,4205407,0.0,3.0,3.0253379444328594
2020-03-18,SC,Florianópolis/SC,4205407,2.0,5.0,3.772831741666589
2020-03-19,SC,Florianópolis/SC,4205407,1.0,6.0,4.707312461493781
2020-03-20,SC,Florianópolis/SC,4205407,4.0,10.0,5.871705440995008
2020-03-21,SC,Florianópolis/SC,4205407,0.0,10.0,7.325817785184853
2020-03-22,SC,Florianópolis/SC,4205407,0.0,10.0,9.136157511078776
2020-03-23,SC,Florianópolis/SC,4205407,5.0,15.0,11.394206389100706
2020-03-24,SC,Florianópolis/SC,4205407,1.0,16.0,14.213181431102285
2020-03-25,SC,Florianópolis/SC,4205407,0.0,16.0,17.726954551571605
2020-03-26,SC,Florianópolis/SC,4205407,4.0,20.0,22.109357920692066
2020-03-27,SC,Florianópolis/SC,4205407,7.0,27.0,27.572351491133666
2020-03-28,SC,Florianópolis/SC,4205407,,,34.38668430684247
2020-03-29,SC,Florianópolis/SC,4205407,,,42.883908449680725
2020-03-30,SC,Florianópolis/SC,4205407,,,53.47735117871336
2020-03-31,SC,Florianópolis/SC,4205407,,,66.68659707558318
2020-04-01,SC,Florianópolis/SC,4205407,,,83.15733568888056
2020-04-02,SC,Florianópolis/SC,4205407,,,103.6935406355504
2020-04-03,SC,Florianópolis/SC,4205407,,,129.28717774666092
2020-04-04,SC,Florianópolis/SC,4205407,,,161.1907400066783
2020-04-05,SC,Florianópolis/SC,4205407,,,200.96192392191452
2020-03-12,GO,Rio Verde/GO,5218805,1.0,1.0,1.0
2020-03-13,GO,Rio Verde/GO,5218805,0.0,1.0,1.1424620686176046
2020-03-14,GO,Rio Verde/GO,5218805,0.0,1.0,1.3051520130197434
2020-03-15,GO,Rio Verde/GO,5218805,0.0,1.0,1.4908102338936842
2020-03-16,GO,Rio Verde/GO,5218805,1.0,2.0,1.7031059617995332
2020-03-17,GO,Rio Verde/GO,5218805,1.0,3.0,1.9449540888970192
2020-03-18,GO,Rio Verde/GO,5218805,0.0,3.0,2.2212467152920783
2020-03-19,GO,Rio Verde/GO,5218805,0.0,3.0,2.536882401797803
2020-03-20,GO,Rio Verde/GO,5218805,0.0,3.0,2.8980250529358185
2020-03-21,GO,Rio Verde/GO,5218805,2.0,5.0,3.310325050421203
2020-03-22,GO,Rio Verde/GO,5218805,0.0,5.0,3.781109470370256
2020-03-23,GO,Rio Verde/GO,5218805,0.0,5.0,4.319505823329442
2020-03-24,GO,Rio Verde/GO,5218805,0.0,5.0,4.933570656093406
2020-03-25,GO,Rio Verde/GO,5218805,1.0,6.0,5.635515548605572
2020-03-26,GO,Rio Verde/GO,5218805,0.0,6.0,6.437672576803251
2020-03-27,GO,Rio Verde/GO,5218805,0.0,6.0,7.352403363362654
2020-03-28,GO,Rio Verde/GO,5218805,,,8.397840852356207
2020-03-29,GO,Rio Verde/GO,5218805,,,9.59125913342741
2020-03-30,GO,Rio Verde/GO,5218805,,,10.955290201370522
2020-03-31,GO,Rio Verde/GO,5218805,,,12.51240433750137
2020-04-01,GO,Rio Verde/GO,5218805,,,14.291575815751976
2020-04-02,GO,Rio Verde/GO,5218805,,,16.323100925733744
2020-04-03,GO,Rio Verde/GO,5218805,,,18.642536170990127
2020-04-04,GO,Rio Verde/GO,5218805,,,21.29121733045035
2020-04-05,GO,Rio Verde/GO,5218805,,,24.317072912840995
2020-03-12,GO,Goiânia/GO,5208707,2.0,2.0,1.0
2020-03-13,GO,Goiânia/GO,5208707,0.0,2.0,1.2561561167763615
2020-03-14,GO,Goiânia/GO,5208707,1.0,3.0,1.5774391022740706
2020-03-15,GO,Goiânia/GO,5208707,0.0,3.0,1.9795433214479028
2020-03-16,GO,Goiânia/GO,5208707,2.0,5.0,2.485763071544987
2020-03-17,GO,Goiânia/GO,5208707,0.0,5.0,3.117757808114112
2020-03-18,GO,Goiânia/GO,5208707,0.0,5.0,3.9101476981263006
2020-03-19,GO,Goiânia/GO,5208707,3.0,8.0,4.905407555371372
2020-03-20,GO,Goiânia/GO,5208707,2.0,10.0,6.158935285488269
2020-03-21,GO,Goiânia/GO,5208707,0.0,10.0,7.725044557343857
2020-03-22,GO,Goiânia/GO,5208707,1.0,11.0,9.699467751359542
2020-03-23,GO,Goiânia/GO,5208707,1.0,12.0,12.168189904441906
2020-03-24,GO,Goiânia/GO,5208707,3.0,15.0,15.261335478561264
2020-03-25,GO,Goiânia/GO,5208707,3.0,18.0,19.141335785760596
2020-03-26,GO,Goiânia/GO,5208707,4.0,22.0,24.018636493445918
2020-03-27,GO,Goiânia/GO,5208707,9.0,31.0,30.126423055683155
2020-03-28,GO,Goiânia/GO,5208707,,,37.789858462030686
2020-03-29,GO,Goiânia/GO,5208707,,,47.40669509179642
2020-03-30,GO,Goiânia/GO,5208707,,,59.46459444848514
2020-03-31,GO,Goiânia/GO,5208707,,,74.5924958326342
2020-04-01,GO,Goiânia/GO,5208707,,,93.5572532560339
2020-04-02,GO,Goiânia/GO,5208707,,,117.34830748970971
2020-04-03,GO,Goiânia/GO,5208707,,,147.1870608832019
2020-04-04,GO,Goiânia/GO,5208707,,,184.59938458130767
2020-04-05,GO,Goiânia/GO,5208707,,,231.52003718129205
2020-03-12,RN,Natal/RN,2408102,1.0,1.0,1.0
2020-03-13,RN,Natal/RN,2408102,0.0,1.0,1.2083120007543302
2020-03-14,RN,Natal/RN,2408102,0.0,1.0,1.459778331459799
2020-03-15,RN,Natal/RN,2408102,0.0,1.0,1.7628963954808174
2020-03-16,RN,Natal/RN,2408102,0.0,1.0,2.1297670321734863
2020-03-17,RN,Natal/RN,2408102,0.0,1.0,2.571040079550174
2020-03-18,RN,Natal/RN,2408102,0.0,1.0,3.1039177798150814
2020-03-19,RN,Natal/RN,2408102,0.0,1.0,3.747264769057176
2020-03-20,RN,Natal/RN,2408102,4.0,5.0,4.527055306709153
2020-03-21,RN,Natal/RN,2408102,1.0,6.0,5.466204126668125
2020-03-22,RN,Natal/RN,2408102,3.0,9.0,6.60224662488951
2020-03-23,RN,Natal/RN,2408102,0.0,9.0,7.975495694337839
2020-03-24,RN,Natal/RN,2408102,0.0,9.0,9.627353376265214
2020-03-25,RN,Natal/RN,2408102,0.0,9.0,11.624972730765991
2020-03-26,RN,Natal/RN,2408102,4.0,13.0,14.034525301812321
2020-03-27,RN,Natal/RN,2408102,6.0,19.0,16.94918599696448
2020-03-28,RN,Natal/RN,2408102,,,20.462256480087703
2020-03-29,RN,Natal/RN,2408102,,,24.70610263358624
